institucion,StartDate,EndDate,Status,IPAddress,Progress,Duration _in seconds_,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_10_TEXT,X4_1,X4_2,X4_3,X4_4,X4_5,X5,X6,X7_1,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_17_TEXT,X9_1,X9_2,X9_3,X9_4,X9_5,X9_6,X9_7,X9_8,X9_9,X9_10,X9_11,X9_12,X9_13,X9_14,X9_15,X10,X11,X12,X13,X14,X15,X16,X17_1,X17_2,X17_3,X17_4,X17_5,X17_6,X17_7,X17_8,X17_9,X17_10,X17_11,X17_11_TEXT,X18_1,X18_2,X18_3,X18_4,X18_5,X18_6,X18_7,X18_8,X18_9,X19_1,X19_2,X19_3,X19_4,X19_5,X19_6,X19_7,X19_8,X19_9,X19_9_TEXT,X20_1,X20_2,X20_3,X20_4,X20_5,X20_6,X20_6_TEXT,X21,X22,X23,X24,X25,X26,X27,X28,X29_1,X29_2,X29_3,X29_4,X29_5,X29_6,X29_7,X29_8,X29_9,X29_10,X29_10_TEXT,X30,X31,X32_1,X32_2,X32_3,X32_4,X33_1,X33_2,X33_3,X33_4,X33_5,X33_6,X33_7,X33_8,X33_9,X34,X35,X36_1,X36_2,X36_3,X37,X38_1,X38_2,X38_3,X38_4,X38_5,X38_6,X38_7,X38_8,X38_8_TEXT,X39_1,X40_1,X41_1,cat_universidad,cat_bachillerato,Cat,tipo_institucion,tipo_sostenimiento,tipo_ies,tipo_ub,CLAVE_IES,ENTIDAD,SOSTENIMIENTO,REGION,CLASIFICACION_911,Rango_finalizacion_minutos,despues_15_nov
UNIVERSIDAD VERACRUZANA,2025-11-10 08:32:00 UTC,2025-11-10 08:50:00 UTC,0,148.230.4.67,100,1064,2025-11-10 08:50:00 UTC,R_5VlOEQxSD0zmFdh,20.1002,-97.5263,anonymous,1,,,1,1,,,1,,,,,,,,,,,,1,1,,,,4,2,2,1,,1,,,1,,,,,,,,,,,,,5,2,6,5,4,5,3,4,2,1,1,2,1,1,5,4,4,3,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,2,2,2,3,4,1,1,1,,,,,,,,,19,1,1,,,,,,,,,,,,1,3,2,,1,1,2,,,1,,1,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-28 11:41:00 UTC,2025-10-28 11:58:00 UTC,0,189.240.56.100,100,1070,2025-10-28 11:58:00 UTC,R_3sAIw76VzngvtQt,19.2899,-99.1429,anonymous,1,,,,1,,,1,,,,,,,,,,,,,1,,,,4,2,4,1,1,1,1,,1,,1,1,,,,,1,,,,,6,6,6,6,6,6,4,6,5,5,5,4,4,5,5,5,5,5,2,4,2,1,,,,,1,,,1,,,,,5,6,4,3,5,4,4,5,4,1,1,,,,,,,,,,,,,,,,,,3,1,1,2,2,5,,1,,,,1,,,,,,24,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,1,,,,1,1,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-15 14:11:32 UTC,2025-12-15 14:19:19 UTC,0,201.153.138.65,100,466,2025-12-15 14:19:19 UTC,R_3iCiBYCxOS9JrOT,19.54,-96.8891,anonymous,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,4,2,6,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,6,6,6,5,5,6,5,5,5,6,6,6,6,5,6,6,5,6,2,4,2,1,0,1,0,1,1,1,0,0,0,0,0,,6,6,5,6,5,6,6,5,5,1,1,0,0,1,1,1,0,0,,0,0,0,0,0,0,,0,0,4,1,1,2,3,5,1,1,1,1,1,1,1,1,0,0,,49,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,0,1,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,CENTRO DE ESTUDIOS DE OPINIÓN Y ANÁLISIS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/CENTRO DE ESTUDIOS DE OPINIÓN Y ANÁLISIS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/CENTRO DE ESTUDIOS DE OPINIÓN Y ANÁLISIS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-10-28 13:07:00 UTC,2025-10-28 13:24:00 UTC,0,187.132.199.204,100,986,2025-10-28 13:24:00 UTC,R_7c0JME5xubOFvPD,18.1429,-94.425,anonymous,1,,,,1,,,1,1,,,,,,,,,,,,1,,,,4,2,4,1,,1,1,1,1,1,1,1,,,,,,,,,,4,5,5,6,5,5,5,5,5,5,4,3,4,4,4,5,5,5,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,1,,,1,1,1,1,1,,,5,3,3,1,1,2,3,5,1,,1,1,,1,,1,,,,27,1,,,1,,,,,,,,,,1,4,2,1,1,1,1,1,,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 12:24:00 UTC,2025-10-29 12:27:00 UTC,0,187.188.227.220,100,140,2025-10-29 12:27:00 UTC,R_71MXT22U81ySJeK,19.54,-96.8891,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,,1,1,1,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 1 a 5 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 11:56:00 UTC,2025-11-10 12:17:00 UTC,0,187.210.70.66,100,1275,2025-11-10 12:17:00 UTC,R_1mmZbKTccw2Zz5g,18.2384,-96.1388,anonymous,1,,,1,,,,,,,,1,,,,,,,,1,,,,,3,2,3,,,1,,,1,,,,,,,,,,,,,5,4,5,1,4,5,3,3,4,1,1,3,4,3,1,5,4,4,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,1,1,2,4,4,1,,,,,,,,,,,18,1,,,,1,,,,,,,,,1,11,2,,,1,2,,,,,1,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 14:35:00 UTC,2025-10-29 14:41:00 UTC,0,172.225.14.246,100,375,2025-10-29 14:41:00 UTC,R_5bKabfNEk0rkZst,19.2858,-99.6525,anonymous,1,,,1,1,,,1,,,,,,,,,,,,,1,,,,4,2,5,1,,,1,,1,,,1,,,1,,,,,,,5,5,5,6,6,6,5,6,6,6,4,6,6,4,5,5,4,5,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,1,,,,,4,2,3,2,1,2,1,4,1,1,,,,,,,,,,22,1,,,1,,,1,,,,,,,,9,2,1,1,1,1,1,,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 13:36:00 UTC,2025-10-29 13:45:00 UTC,0,187.188.17.138,100,531,2025-10-29 13:45:00 UTC,R_7anRhjOQzIs3bZf,19.2129,-96.22,anonymous,1,,,,1,,,1,,,,,,,,,,,,,1,,,,4,2,5,1,1,,1,1,1,1,1,,,,,,,,,,,4,5,6,6,4,6,5,6,6,5,4,6,5,5,5,6,5,6,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,3,1,1,2,3,4,1,,1,,,1,,,,,,20,1,,,1,,,,,,,,,,1,9,1,1,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-02 13:30:54 UTC,2025-12-02 13:41:36 UTC,0,148.226.188.24,100,641,2025-12-02 13:41:37 UTC,R_6ltpEUokeP6KYNj,18.8502,-97.0945,anonymous,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,4,0,1,0,0,0,0,0,0,0,0,,19,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-06 21:23:00 UTC,2025-11-06 21:53:00 UTC,0,189.156.221.84,100,1822,2025-11-06 21:53:00 UTC,R_3cdb9JZLeUGF8by,18.8986,-96.9607,anonymous,1,,,,1,,,1,,,,,,,,,,,,,1,,,,3,2,6,1,,,1,,1,1,,,1,,,,,,,,,5,5,5,5,5,5,5,5,5,5,1,1,3,5,5,5,5,1,5,1,3,1,,1,,1,1,,,,,,,,5,5,5,5,5,3,1,5,5,1,1,,,,,,,,,,,,,,,,,,3,1,1,2,3,3,,,1,,1,,,1,,,,66,2,,,1,,,,,,,,,,1,4,2,1,1,1,1,1,,1,,1,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,COORDINACIÓN ACADÉMICA REGIONAL DEL SISTEMA DE ENSEÑANZA ABIERTA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/COORDINACIÓN ACADÉMICA REGIONAL DEL SISTEMA DE ENSEÑANZA ABIERTA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/COORDINACIÓN ACADÉMICA REGIONAL DEL SISTEMA DE ENSEÑANZA ABIERTA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 31 a 45 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-06 14:08:00 UTC,2025-11-06 14:21:00 UTC,0,148.226.20.105,100,800,2025-11-06 14:21:00 UTC,R_6DGtQGbgSeoVGqi,19.4967,-96.8906,anonymous,1,,,1,1,,,1,,1,,,,,,,,,,1,1,,,,5,2,7,1,1,,1,1,1,1,,1,,,1,,,,,,,6,5,5,5,5,6,1,1,4,4,5,5,1,1,4,6,5,5,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,3,2,1,2,3,4,1,,1,,,1,1,1,,,,18,2,,,1,,,,,,,,,,1,7,2,1,1,1,1,1,,1,1,1,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-02 13:54:12 UTC,2025-12-02 18:14:12 UTC,0,187.190.223.23,100,15599,2025-12-02 18:14:12 UTC,R_31aUwSByyPxV5BA,19.54,-96.8891,anonymous,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,5,5,6,5,5,4,5,6,5,6,5,4,4,1,1,5,5,5,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,3,5,1,1,1,0,0,0,0,1,0,0,,21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7,2,1,1,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA CIVIL,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA CIVIL,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA CIVIL,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,Más de 45 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-06 14:08:00 UTC,2025-11-06 14:18:00 UTC,0,148.226.13.207,100,638,2025-11-06 14:18:00 UTC,R_6frlnPTy6FpT2KJ,19.54,-96.8891,anonymous,1,,,1,1,,,1,,1,,1,,,,,,,,,1,,,,5,2,5,1,1,,1,1,1,1,1,,,,1,,1,,,,,6,4,6,5,6,6,4,5,4,5,5,5,5,6,6,5,5,5,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,,,,,,,,,,,,,4,1,1,2,4,5,,,,,,1,,1,,,,17,2,,,1,,,,,,,,,,1,7,2,1,1,1,1,1,,1,,,1,1,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 11:32:00 UTC,2025-11-10 11:38:00 UTC,0,148.226.184.72,100,365,2025-11-10 11:38:00 UTC,R_6t37klxg0o08Kdq,19.4371,-99.0111,anonymous,1,,,1,,,,1,,1,,,,,,,,,,1,,,,,4,1,8,,1,,1,,,,1,,,,,,,,,,,5,6,6,5,6,6,4,6,5,4,6,4,6,5,6,5,5,3,2,3,2,1,,,1,,,,,,,,,,6,5,5,6,5,5,6,5,6,,,1,,,,,,,,,,,,,,,,,3,2,1,1,4,6,1,,,,,,,,,,,18,1,,,,1,,,1,,,,,,,4,2,,1,,1,,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ARQUITECTURA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 13:01:00 UTC,2025-10-27 13:18:00 UTC,0,201.175.225.247,100,1001,2025-10-27 13:18:00 UTC,R_35MzZESRqKVCFIT,19.2129,-96.22,anonymous,1,,,,1,,,,,,,,,,,,1,,Aria ,1,,,,,4,2,3,,,,,,1,,,,,,,,,,,,,4,4,4,3,3,4,4,4,3,1,1,1,3,2,1,4,5,3,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,2,1,2,2,3,1,1,1,,,,,1,,,,22,2,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,1,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 12:22:00 UTC,2025-10-29 12:29:00 UTC,0,148.226.145.104,100,468,2025-10-29 12:29:00 UTC,R_5rKs7wUx0NWtkd3,20.5294,-97.4302,anonymous,1,,1,,1,,,1,,,1,,,,,,,,,,1,,,,4,2,6,1,1,,,1,,,,1,,,,,,,,,,6,5,6,5,6,6,3,5,6,6,3,3,6,6,6,6,6,6,2,4,2,1,1,,,1,1,,,,,,,,6,5,5,5,4,5,5,5,5,,1,,,,,,,,,,,,,,,,,,4,2,1,2,4,6,1,1,,1,,,,1,,,,18,2,,,1,,,,,,,,,,1,4,2,1,1,1,1,1,,,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 14:59:00 UTC,2025-10-27 15:09:00 UTC,0,148.226.16.93,100,572,2025-10-27 15:09:00 UTC,R_3HZC69mgNDMSOMY,19.51,-96.8942,anonymous,1,,,1,1,,,1,,,1,,,,,,,,,1,1,,,,2,1,2,,1,,,1,,,1,,,,1,,,,,,,5,5,5,1,1,1,2,5,5,5,1,6,5,6,1,4,4,5,5,4,3,1,,1,,,,,,,1,,,,3,5,4,1,1,1,1,5,5,,1,,,,,,,,,,,,,,,,,,4,1,1,2,4,4,1,,1,,,,,,,,,68,1,,,1,,,,,,,,,,1,5,5,1,1,1,1,1,1,1,,1,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CIENCIAS AGRÍCOLAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS AGRÍCOLAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS AGRÍCOLAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-02 22:46:43 UTC,2025-12-02 22:55:54 UTC,0,187.188.17.151,100,550,2025-12-02 22:55:54 UTC,R_5C1qqxx56cbzKbn,19.54,-96.8891,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,6,6,5,6,5,6,5,5,4,4,4,4,4,6,4,5,5,4,2,1,1,0,0,0,0,0,0,1,1,0,0,,6,5,5,4,4,4,4,6,5,1,1,0,0,1,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,1,4,4,1,1,0,0,1,1,1,0,0,0,,35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11,2,1,1,1,1,1,1,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ECONOMÍA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ECONOMÍA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ECONOMÍA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-10 09:27:00 UTC,2025-11-10 09:38:00 UTC,0,172.225.14.232,100,686,2025-11-10 09:38:00 UTC,R_6XM0KGxyjrE0jCN,19.2858,-99.6525,anonymous,1,,,1,,,,1,,,,,,,,,,,,,1,,,,4,2,5,,,1,1,,,,,,,,,,,,,,,5,5,5,5,3,5,5,5,5,5,4,4,4,4,4,4,5,5,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,1,2,2,4,1,,,,,,,1,,,,16,1,1,,,,,,,1,,,1,,,2,2,,,1,2,,,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
